454,freegame,0.0,56.2
455,freegame,5.0,341.1
456,freegame,3.6,375.1
457,freegame,0.0,41.4
458,freegame,0.0,142.3
459,freegame,0.0,122.8
460,freegame,0.0,77.2
461,freegame,0.0,107.1
462,freegame,1.2,85.9
463,freegame,0.0,102.6
464,freegame,0.0,106.1
465,freegame,0.0,80.7
466,freegame,0.0,240.1
467,freegame,1.3,738.6
468,freegame,0.0,84.7
469,freegame,6.6,133.4
470,freegame,1.3,228.0
471,freegame,0.0,274.2
472,freegame,0.0,77.3
473,freegame,0.0,75.1
474,freegame,0.0,17.1
475,freegame,2.9,59.5
476,freegame,6.5,188.5
477,freegame,0.0,58.4
478,freegame,0.4,104.0
479,freegame,0.0,24.8
480,freegame,0.0,792.4
481,freegame,0.0,104.8
482,freegame,0.0,162.6
483,freegame,0.0,1424.2
484,freegame,0.0,359.0
485,freegame,1.3,32.1
486,freegame,0.0,52.4
487,freegame,0.0,153.8
488,freegame,0.0,119.7
489,freegame,0.0,47.2
490,freegame,0.0,29.8
491,freegame,9.3,6.0
492,freegame,0.0,238.4
493,freegame,2.0,58.6
494,freegame,0.0,23.2
495,freegame,0.0,1252.3
496,freegame,0.0,302.5
497,freegame,0.0,109.2
498,freegame,0.0,146.7
499,freegame,0.0,157.2
500,freegame,0.0,633.6
501,freegame,0.0,121.8
502,freegame,0.0,82.7
503,freegame,0.0,394.8
504,freegame,0.0,95.3
505,freegame,3.1,202.2
506,freegame,0.0,198.3
507,freegame,0.0,8.4
508,freegame,0.0,222.7
509,freegame,0.0,45.1
510,freegame,0.2,373.6
511,freegame,0.0,34.4
512,freegame,6.0,86.7
513,freegame,0.0,52.5
514,freegame,4.3,42.9
515,freegame,0.0,255.1
516,freegame,5.0,11.7
517,freegame,0.0,159.6
518,freegame,0.0,167.5
519,freegame,0.0,263.2
520,freegame,0.0,292.8
521,freegame,0.0,238.8
522,freegame,0.0,421.1
523,freegame,0.6,49.7
524,freegame,1.0,920.8
525,freegame,0.0,15.4
526,freegame,5.0,1520.8
527,freegame,0.0,65.7
528,freegame,0.0,64.1
529,freegame,0.0,412.9
530,freegame,0.0,172.4
531,freegame,0.0,155.1
532,freegame,0.0,885.2
533,freegame,0.0,0.6
534,freegame,0.0,27.0
535,freegame,2.3,210.4
536,freegame,0.0,62.1
537,freegame,0.0,53.6
538,freegame,0.0,69.9
539,freegame,0.2,10.3
540,freegame,0.0,129.9
541,freegame,0.0,197.2
542,freegame,3.2,89.4
543,freegame,0.0,525.5
544,freegame,0.0,122.5
545,freegame,0.0,8.4
546,freegame,0.0,88.8
547,freegame,0.0,384.0
548,freegame,3.2,89.1
549,freegame,0.0,166.6
550,freegame,0.0,12.4
551,freegame,0.0,455.2
552,freegame,0.0,564.4
553,freegame,0.0,117.1
554,freegame,0.0,153.1
555,freegame,0.0,49.9
556,freegame,0.0,89.8
557,freegame,0.0,430.4
558,freegame,0.0,115.8
559,freegame,0.0,14.4
560,freegame,0.0,106.9
561,freegame,0.0,136.3
562,freegame,0.0,179.4
563,freegame,0.0,78.2
564,freegame,0.0,16.9
565,freegame,0.0,67.9
566,freegame,0.2,54.6
567,freegame,0.0,14.8
